<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<TICKVOL>;<VOL>;<SPREAD>
2018.05.01;22:00:00;119.936;119.966;119.882;119.932;2946;0;1
2018.05.01;23:00:00;119.932;119.947;119.906;119.921;745;0;1
2018.05.02;0:00:00;119.921;119.936;119.904;119.927;1243;0;1
2018.05.02;1:00:00;119.927;119.951;119.888;119.893;681;0;1
2018.05.02;2:00:00;119.893;119.922;119.876;119.911;769;0;1
2018.05.02;3:00:00;119.911;119.995;119.875;119.906;2792;0;1
2018.05.02;4:00:00;119.906;120.071;119.892;120.055;2311;0;1
2018.05.02;5:00:00;120.056;120.107;120.030;120.065;1646;0;1
2018.05.02;6:00:00;120.065;120.112;120.044;120.053;981;0;1
2018.05.02;7:00:00;120.053;120.066;120.021;120.032;735;0;1
2018.05.02;8:00:00;120.032;120.049;119.919;119.968;1862;0;1
2018.05.02;9:00:00;119.968;120.136;119.900;120.113;6941;0;1
2018.05.02;10:00:00;120.113;120.316;120.053;120.163;7812;0;1
2018.05.02;11:00:00;120.163;120.234;119.929;119.993;6354;0;1
2018.05.02;12:00:00;119.993;120.102;119.933;120.013;4612;0;1
2018.05.02;13:00:00;120.014;120.058;119.955;120.025;4856;0;1
2018.05.02;14:00:00;120.025;120.056;119.952;120.022;3649;0;1
2018.05.02;15:00:00;120.022;120.126;119.966;120.109;7493;0;1
2018.05.02;16:00:00;120.110;120.123;119.637;119.737;8293;0;1
2018.05.02;17:00:00;119.737;119.776;119.530;119.570;9790;0;1
2018.05.02;18:00:00;119.569;119.752;119.540;119.675;7730;0;1
2018.05.02;19:00:00;119.676;119.716;119.547;119.674;5136;0;1
2018.05.02;20:00:00;119.674;119.687;119.566;119.585;5208;0;1
2018.05.02;21:00:00;119.585;120.256;119.551;119.871;22271;0;1
2018.05.02;22:00:00;119.871;119.897;119.380;119.398;13295;0;1
2018.05.02;23:00:00;119.398;119.520;119.379;119.503;2382;0;1
2018.05.03;0:00:00;119.503;119.570;119.491;119.558;1263;0;1
2018.05.03;1:00:00;119.558;119.597;119.539;119.541;834;0;1
2018.05.03;2:00:00;119.541;119.568;119.477;119.506;945;0;1
2018.05.03;3:00:00;119.506;119.671;119.479;119.671;2557;0;1
2018.05.03;4:00:00;119.671;119.831;119.641;119.777;4071;0;1
2018.05.03;5:00:00;119.777;119.797;119.721;119.783;1558;0;1
2018.05.03;6:00:00;119.783;119.873;119.772;119.803;1768;0;1
2018.05.03;7:00:00;119.803;119.888;119.792;119.883;975;0;1
2018.05.03;8:00:00;119.883;119.894;119.817;119.833;2110;0;1
2018.05.03;9:00:00;119.833;119.936;119.757;119.828;6456;0;1
2018.05.03;10:00:00;119.828;120.088;119.662;120.013;7582;0;1
2018.05.03;11:00:00;120.013;120.078;119.850;119.859;8402;0;1
2018.05.03;12:00:00;119.860;120.033;119.651;119.908;11133;0;1
2018.05.03;13:00:00;119.908;119.982;119.801;119.820;4708;0;1
2018.05.03;14:00:00;119.820;119.903;119.675;119.900;6244;0;1
2018.05.03;15:00:00;119.899;120.011;119.751;119.795;9047;0;1
2018.05.03;16:00:00;119.795;119.806;119.692;119.712;7379;0;1
2018.05.03;17:00:00;119.709;119.841;119.502;119.506;14050;0;1
2018.05.03;18:00:00;119.506;119.712;119.494;119.706;6934;0;1
2018.05.03;19:00:00;119.706;119.903;119.676;119.881;6502;0;1
2018.05.03;20:00:00;119.880;119.908;119.713;119.835;4733;0;1
2018.05.03;21:00:00;119.835;120.045;119.814;119.928;5915;0;1
2018.05.03;22:00:00;119.928;119.962;119.843;119.843;4571;0;1
2018.05.03;23:00:00;119.843;119.908;119.821;119.878;2130;0;1
2018.05.04;0:00:00;119.878;119.928;119.862;119.871;2050;0;1
2018.05.04;1:00:00;119.871;119.882;119.856;119.860;493;0;1
2018.05.04;2:00:00;119.860;119.908;119.842;119.887;808;0;1
2018.05.04;3:00:00;119.887;119.896;119.800;119.841;1204;0;1
2018.05.04;4:00:00;119.841;119.945;119.821;119.926;1354;0;1
2018.05.04;5:00:00;119.926;119.938;119.876;119.892;1035;0;1
2018.05.04;6:00:00;119.892;119.954;119.883;119.927;777;0;1
2018.05.04;7:00:00;119.927;119.937;119.858;119.860;617;0;1
2018.05.04;8:00:00;119.860;119.875;119.827;119.833;923;0;1
2018.05.04;9:00:00;119.833;119.833;119.621;119.657;5365;0;1
2018.05.04;10:00:00;119.657;119.762;119.585;119.643;4664;0;1
2018.05.04;11:00:00;119.643;119.773;119.613;119.629;3954;0;1
2018.05.04;12:00:00;119.629;119.691;119.561;119.600;3227;0;1
2018.05.04;13:00:00;119.599;119.680;119.559;119.678;2443;0;1
2018.05.04;14:00:00;119.678;119.755;119.611;119.677;3176;0;1
2018.05.04;15:00:00;119.677;119.942;119.529;119.674;17338;0;1
2018.05.04;16:00:00;119.673;119.673;119.108;119.289;15948;0;1
2018.05.04;17:00:00;119.289;119.536;119.256;119.284;9188;0;1
2018.05.04;18:00:00;119.284;119.477;119.225;119.450;7790;0;1
2018.05.04;19:00:00;119.450;119.661;119.364;119.636;6337;0;1
2018.05.04;20:00:00;119.635;119.646;119.524;119.597;3562;0;1
2018.05.04;21:00:00;119.597;119.638;119.532;119.627;3052;0;1
2018.05.04;22:00:00;119.627;119.631;119.533;119.573;1978;0;1
2018.05.04;23:00:00;119.572;119.662;119.553;119.609;1113;0;1
2018.05.07;0:00:00;119.507;119.641;119.507;119.573;877;0;3
2018.05.07;1:00:00;119.574;119.636;119.574;119.601;630;0;1
2018.05.07;2:00:00;119.601;119.612;119.546;119.546;668;0;1
2018.05.07;3:00:00;119.546;119.697;119.535;119.697;2183;0;1
2018.05.07;4:00:00;119.697;119.769;119.661;119.675;1616;0;1
2018.05.07;5:00:00;119.675;119.755;119.652;119.724;1022;0;1
2018.05.07;6:00:00;119.724;119.780;119.670;119.671;1021;0;1
2018.05.07;7:00:00;119.671;119.671;119.595;119.602;1253;0;1
2018.05.07;8:00:00;119.602;119.607;119.417;119.522;2021;0;1
2018.05.07;9:00:00;119.522;119.522;119.367;119.370;4030;0;1
2018.05.07;10:00:00;119.370;119.406;119.221;119.299;4212;0;1
2018.05.07;11:00:00;119.299;119.362;119.216;119.306;2968;0;1
2018.05.07;12:00:00;119.306;119.331;119.236;119.278;2462;0;1
2018.05.07;13:00:00;119.278;119.305;119.171;119.171;3098;0;1
2018.05.07;14:00:00;119.170;119.199;118.984;118.992;4483;0;1
2018.05.07;15:00:00;118.992;119.197;118.975;119.191;4583;0;1
2018.05.07;16:00:00;119.191;119.219;119.048;119.103;5043;0;1
2018.05.07;17:00:00;119.103;119.285;119.072;119.134;6215;0;1
2018.05.07;18:00:00;119.134;119.288;119.116;119.260;4465;0;1
2018.05.07;19:00:00;119.261;119.380;119.236;119.331;4212;0;1
2018.05.07;20:00:00;119.331;119.339;119.217;119.262;2777;0;1
2018.05.07;21:00:00;119.262;119.285;119.226;119.243;2258;0;1
2018.05.07;22:00:00;119.244;119.276;119.194;119.245;2288;0;1
2018.05.07;23:00:00;119.245;119.265;119.199;119.218;732;0;1
2018.05.08;0:00:00;119.218;119.266;119.197;119.219;2109;0;1
2018.05.08;1:00:00;119.219;119.251;119.218;119.220;340;0;1
2018.05.08;2:00:00;119.220;119.350;119.218;119.331;815;0;1
2018.05.08;3:00:00;119.330;119.387;119.260;119.359;2239;0;1
2018.05.08;4:00:00;119.358;119.363;119.122;119.199;2141;0;1
2018.05.08;5:00:00;119.199;119.259;119.142;119.250;1375;0;1
2018.05.08;6:00:00;119.250;119.259;119.132;119.153;1162;0;1
2018.05.08;7:00:00;119.152;119.156;119.088;119.129;1344;0;1
2018.05.08;8:00:00;119.129;119.256;119.096;119.219;1183;0;1
2018.05.08;9:00:00;119.219;119.331;119.172;119.179;6815;0;1
2018.05.08;10:00:00;119.179;119.286;119.048;119.169;8308;0;1
2018.05.08;11:00:00;119.169;119.169;118.828;118.882;7853;0;1
2018.05.08;12:00:00;118.883;118.959;118.741;118.792;5005;0;1
2018.05.08;13:00:00;118.792;118.831;118.699;118.787;3365;0;1
2018.05.08;14:00:00;118.787;118.790;118.614;118.720;4357;0;1
2018.05.08;15:00:00;118.719;118.743;118.631;118.661;4945;0;1
2018.05.08;16:00:00;118.661;118.664;118.380;118.473;6699;0;1
2018.05.08;17:00:00;118.473;118.594;118.405;118.534;6396;0;1
2018.05.08;18:00:00;118.534;118.683;118.443;118.627;9157;0;1
2018.05.08;19:00:00;118.627;118.862;118.626;118.795;7558;0;1
2018.05.08;20:00:00;118.795;118.834;118.645;118.651;4401;0;1
2018.05.08;21:00:00;118.651;118.836;118.557;118.570;10950;0;1
2018.05.08;22:00:00;118.570;118.636;118.569;118.622;2389;0;1
2018.05.08;23:00:00;118.622;118.681;118.611;118.640;729;0;1
2018.05.09;0:00:00;118.638;118.662;118.567;118.615;1667;0;1
2018.05.09;1:00:00;118.615;118.649;118.596;118.596;607;0;1
2018.05.09;2:00:00;118.596;118.681;118.596;118.672;688;0;1
2018.05.09;3:00:00;118.672;118.698;118.535;118.540;2292;0;1
2018.05.09;4:00:00;118.540;118.550;118.427;118.531;3674;0;1
2018.05.09;5:00:00;118.531;118.598;118.506;118.537;1671;0;1
2018.05.09;6:00:00;118.537;118.592;118.512;118.520;1435;0;1
2018.05.09;7:00:00;118.520;118.560;118.506;118.550;759;0;1
2018.05.09;8:00:00;118.550;118.550;118.445;118.502;1273;0;1
2018.05.09;9:00:00;118.502;118.516;118.258;118.276;7051;0;1
2018.05.09;10:00:00;118.277;118.396;118.226;118.393;7445;0;1
2018.05.09;11:00:00;118.393;118.589;118.327;118.559;5710;0;1
2018.05.09;12:00:00;118.559;118.631;118.542;118.550;4696;0;1
2018.05.09;13:00:00;118.549;118.766;118.502;118.752;5090;0;1
2018.05.09;14:00:00;118.752;118.888;118.723;118.796;5767;0;1
2018.05.09;15:00:00;118.796;118.969;118.691;118.860;9178;0;1
2018.05.09;16:00:00;118.860;118.864;118.721;118.782;7733;0;1
2018.05.09;17:00:00;118.782;118.844;118.536;118.543;6522;0;1
2018.05.09;18:00:00;118.545;118.643;118.514;118.516;5856;0;1
2018.05.09;19:00:00;118.516;118.611;118.410;118.549;5331;0;1
2018.05.09;20:00:00;118.549;118.661;118.516;118.611;3336;0;1
2018.05.09;21:00:00;118.611;118.682;118.594;118.614;2404;0;1
2018.05.09;22:00:00;118.614;118.624;118.484;118.492;1734;0;1
2018.05.09;23:00:00;118.492;118.528;118.477;118.501;811;0;1
2018.05.10;0:00:00;118.502;118.539;118.451;118.513;2142;0;1
2018.05.10;1:00:00;118.515;118.535;118.489;118.530;426;0;1
2018.05.10;2:00:00;118.530;118.556;118.429;118.470;1114;0;1
2018.05.10;3:00:00;118.469;118.531;118.439;118.490;1999;0;1
2018.05.10;4:00:00;118.490;118.658;118.465;118.632;3159;0;1
2018.05.10;5:00:00;118.633;118.708;118.605;118.607;1585;0;1
2018.05.10;6:00:00;118.607;118.688;118.605;118.635;1500;0;1
2018.05.10;7:00:00;118.635;118.753;118.606;118.741;1209;0;1
2018.05.10;8:00:00;118.739;118.739;118.565;118.604;2164;0;1
2018.05.10;9:00:00;118.604;118.792;118.514;118.723;6006;0;1
2018.05.10;10:00:00;118.723;118.726;118.568;118.593;8334;0;1
2018.05.10;11:00:00;118.594;118.763;118.536;118.728;6197;0;1
2018.05.10;12:00:00;118.728;118.843;118.717;118.765;5295;0;1
2018.05.10;13:00:00;118.764;118.906;118.727;118.896;4105;0;1
2018.05.10;14:00:00;118.896;118.903;118.712;118.824;9992;0;1
2018.05.10;15:00:00;118.824;119.362;118.710;119.269;16912;0;1
2018.05.10;16:00:00;119.269;119.465;119.093;119.145;13266;0;1
2018.05.10;17:00:00;119.145;119.177;118.751;118.795;12171;0;1
2018.05.10;18:00:00;118.797;118.993;118.784;118.968;8137;0;1
2018.05.10;19:00:00;118.969;119.162;118.930;119.106;5218;0;1
2018.05.10;20:00:00;119.106;119.339;119.089;119.282;4045;0;1
2018.05.10;21:00:00;119.282;119.301;119.184;119.270;3258;0;1
2018.05.10;22:00:00;119.270;119.319;119.200;119.251;2894;0;1
2018.05.10;23:00:00;119.251;119.262;119.138;119.149;1657;0;1
2018.05.11;0:00:00;119.145;119.192;119.138;119.160;2373;0;1
2018.05.11;1:00:00;119.160;119.190;119.142;119.178;882;0;1
2018.05.11;2:00:00;119.178;119.203;119.135;119.138;871;0;1
2018.05.11;3:00:00;119.137;119.240;119.112;119.232;2106;0;1
2018.05.11;4:00:00;119.232;119.249;119.138;119.163;2311;0;1
2018.05.11;5:00:00;119.163;119.185;119.118;119.147;1221;0;1
2018.05.11;6:00:00;119.147;119.199;119.113;119.179;1050;0;1
2018.05.11;7:00:00;119.179;119.195;119.140;119.143;625;0;1
2018.05.11;8:00:00;119.143;119.186;119.059;119.101;1364;0;1
2018.05.11;9:00:00;119.101;119.182;118.949;118.973;6565;0;1
2018.05.11;10:00:00;118.973;119.127;118.911;119.082;6818;0;1
2018.05.11;11:00:00;119.084;119.257;119.072;119.213;5750;0;1
2018.05.11;12:00:00;119.213;119.373;119.134;119.358;4309;0;1
2018.05.11;13:00:00;119.358;119.487;119.310;119.408;3503;0;1
2018.05.11;14:00:00;119.408;119.434;119.299;119.341;2750;0;1
2018.05.11;15:00:00;119.344;119.586;119.319;119.508;7197;0;1
2018.05.11;16:00:00;119.508;119.662;119.468;119.613;7703;0;1
2018.05.11;17:00:00;119.613;119.679;119.372;119.437;9974;0;1
2018.05.11;18:00:00;119.438;119.515;119.332;119.515;5313;0;1
2018.05.11;19:00:00;119.515;119.597;119.446;119.578;4516;0;1
2018.05.11;20:00:00;119.579;119.587;119.458;119.528;2432;0;1
2018.05.11;21:00:00;119.528;119.530;119.349;119.437;2398;0;1
2018.05.11;22:00:00;119.438;119.498;119.429;119.447;2281;0;1
2018.05.11;23:00:00;119.447;119.456;119.376;119.417;1243;0;1
2018.05.14;0:00:00;119.418;119.489;119.363;119.473;2534;0;5
2018.05.14;1:00:00;119.473;119.485;119.423;119.474;1124;0;1
2018.05.14;2:00:00;119.473;119.556;119.455;119.526;1227;0;1
2018.05.14;3:00:00;119.526;119.642;119.510;119.642;2050;0;1
2018.05.14;4:00:00;119.643;119.665;119.595;119.634;1767;0;1
2018.05.14;5:00:00;119.634;119.668;119.592;119.648;1244;0;1
2018.05.14;6:00:00;119.648;119.686;119.625;119.645;950;0;1
2018.05.14;7:00:00;119.645;119.646;119.560;119.564;778;0;1
2018.05.14;8:00:00;119.564;119.676;119.531;119.671;2084;0;1
2018.05.14;9:00:00;119.671;119.745;119.536;119.552;6319;0;1
2018.05.14;10:00:00;119.551;119.839;119.512;119.790;8421;0;1
2018.05.14;11:00:00;119.790;119.859;119.688;119.843;5123;0;1
2018.05.14;12:00:00;119.843;119.903;119.761;119.772;4942;0;1
2018.05.14;13:00:00;119.771;119.837;119.726;119.819;3755;0;1
2018.05.14;14:00:00;119.819;119.901;119.800;119.844;3789;0;1
2018.05.14;15:00:00;119.844;119.928;119.813;119.848;4269;0;1
2018.05.14;16:00:00;119.848;119.961;119.791;119.934;4711;0;1
2018.05.14;17:00:00;119.934;119.935;119.620;119.683;6320;0;1
2018.05.14;18:00:00;119.683;119.775;119.625;119.753;4813;0;1
2018.05.14;19:00:00;119.753;119.776;119.670;119.761;3363;0;1
2018.05.14;20:00:00;119.761;119.763;119.455;119.462;3661;0;1
2018.05.14;21:00:00;119.462;119.469;119.362;119.433;3688;0;1
2018.05.14;22:00:00;119.435;119.458;119.348;119.381;2045;0;1
2018.05.14;23:00:00;119.382;119.397;119.260;119.262;1273;0;1
2018.05.15;0:00:00;119.261;119.299;119.231;119.263;2122;0;1
2018.05.15;1:00:00;119.265;119.318;119.261;119.286;1036;0;1
2018.05.15;2:00:00;119.286;119.326;119.286;119.311;612;0;1
2018.05.15;3:00:00;119.310;119.383;119.279;119.364;1554;0;1
2018.05.15;4:00:00;119.364;119.385;119.291;119.350;1502;0;1
2018.05.15;5:00:00;119.350;119.379;119.319;119.345;1095;0;1
2018.05.15;6:00:00;119.345;119.353;119.320;119.331;634;0;1
2018.05.15;7:00:00;119.331;119.332;119.129;119.140;2300;0;1
2018.05.15;8:00:00;119.140;119.222;119.126;119.203;2157;0;1
2018.05.15;9:00:00;119.203;119.321;119.103;119.313;5644;0;1
2018.05.15;10:00:00;119.313;119.371;119.229;119.231;5910;0;1
